Title,Note,URL,Tags,Comment
The Thomas Cubitt Pub Belgravia,,https://www.google.com/maps/place/The+Thomas+Cubitt+Pub+Belgravia/data=!4m2!3m1!1s0x4876051875d10727:0x35d4bc85fec5b0f6,,
COYA Mayfair,,https://www.google.com/maps/place/COYA+Mayfair/data=!4m2!3m1!1s0x4876052f58ab2d75:0x42f194dcc617ecd0,,
Gordon's Wine Bar,,https://www.google.com/maps/place/Gordon's+Wine+Bar/data=!4m2!3m1!1s0x487604ceccc06b49:0x44935b1432029769,,
The Fuji Grill at Beaverbrook Town House,,https://www.google.com/maps/place/The+Fuji+Grill+at+Beaverbrook+Town+House/data=!4m2!3m1!1s0x487605bf2e3675d7:0xef9b31399270ca1c,,
Tendido Cero,,https://www.google.com/maps/place/Tendido+Cero/data=!4m2!3m1!1s0x487605611c6df591:0x645d2d8f932463e3,,
Mowgli Street Food Charlotte Street,,https://www.google.com/maps/place/Mowgli+Street+Food+Charlotte+Street/data=!4m2!3m1!1s0x48761bb97dcc4227:0xfdb8dd7aa1b5e3ef,,
Yasmin Soho,,https://www.google.com/maps/place/Yasmin+Soho/data=!4m2!3m1!1s0x487605dd4363c4a5:0x2a4f625c68dfaa8a,,
Mowgli Street Food Charlotte Street,,https://www.google.com/maps/place/Mowgli+Street+Food+Charlotte+Street/data=!4m2!3m1!1s0x48761bb97dcc4227:0xfdb8dd7aa1b5e3ef,,
Yasmin Soho,,https://www.google.com/maps/place/Yasmin+Soho/data=!4m2!3m1!1s0x487605dd4363c4a5:0x2a4f625c68dfaa8a,,
Little Sourdough Kitchen,,https://www.google.com/maps/place/Little+Sourdough+Kitchen/data=!4m2!3m1!1s0x48760fa261a8ffff:0x6246a38903b7c6d0,,
Urchin,,https://www.google.com/maps/place/Urchin/data=!4m2!3m1!1s0x48760fcc441a9f73:0x9e59b5776d42132e,,
Loop Generation Consignment Store in London's Chelsea,,https://www.google.com/maps/place/Loop+Generation+Consignment+Store+in+London's+Chelsea/data=!4m2!3m1!1s0x4876055d670cdef3:0x24ffba2faea33e4,,
Prospect of Whitby,,https://www.google.com/maps/place/Prospect+of+Whitby/data=!4m2!3m1!1s0x48760328e1d1930d:0xe394aca1c963f7db,,
The Counter - Soho,,https://www.google.com/maps/place/The+Counter+-+Soho/data=!4m2!3m1!1s0x48760580a2e73653:0x3fc09e1ee1eb3b6,,
Kinkally,,https://www.google.com/maps/place/Kinkally/data=!4m2!3m1!1s0x48761b93e00708bb:0x266de852f60f9445,,
Perruche,,https://www.google.com/maps/place/Perruche/data=!4m2!3m1!1s0x47e66f29152587c1:0x5965e9595d75d0c2,,
Marcel,,https://www.google.com/maps/place/Marcel/data=!4m2!3m1!1s0x47e671d361e26f1b:0xbe9ec574cb82245e,,
Bambini Paris,,https://www.google.com/maps/place/Bambini+Paris/data=!4m2!3m1!1s0x47e66f645c5ed5b7:0x4dbba311fb10b903,,
Paperboy Paris,,https://www.google.com/maps/place/Paperboy+Paris/data=!4m2!3m1!1s0x47e66e07eb9f2c8f:0x1ab3d7a0b1e3c76a,,
Ralph's Restaurant,,https://www.google.com/maps/place/Ralph's+Restaurant/data=!4m2!3m1!1s0x47e671d7a9118953:0x8498dd294471e7b4,,
SASA,,https://www.google.com/maps/place/SASA/data=!4m2!3m1!1s0x48761b434d13014f:0x36b05bcc623fcfa,,
Forty Dean Street,,https://www.google.com/maps/place/Forty+Dean+Street/data=!4m2!3m1!1s0x487604d31ddf6267:0x464ecbe5b0357639,,
La Petite Maison,,https://www.google.com/maps/place/La+Petite+Maison/data=!4m2!3m1!1s0x4876052b7983e181:0xb255204ab4c56a76,,
OPSO,,https://www.google.com/maps/place/OPSO/data=!4m2!3m1!1s0x48761ace02b582ed:0xd1c01fdc997a7410,,
Monmouth Coffee Company,Cafeteria muy recomendada,https://www.google.com/maps/place/Monmouth+Coffee+Company/data=!4m2!3m1!1s0x487604cd2fa45b6b:0x88cf5801f76b8d84,,
Bellillo,,https://www.google.com/maps/place/Bellillo/data=!4m2!3m1!1s0x48760fa2f317070d:0xefbc86b2411b9ec5,,
The Clifton NW8,,https://www.google.com/maps/place/The+Clifton+NW8/data=!4m2!3m1!1s0x48761aa1d57b361f:0x1fee43b381daa829,,
The Audley Public House,,https://www.google.com/maps/place/The+Audley+Public+House/data=!4m2!3m1!1s0x487604b8a52a1bb7:0x7c607019638b2bfb,,
The Newman Arms,,https://www.google.com/maps/place/The+Newman+Arms/data=!4m2!3m1!1s0x48761b2b87d65a89:0xc6633f365e887b19,,
The Grazing Goat Pub & Boutique Hotel Marylebone,,https://www.google.com/maps/place/The+Grazing+Goat+Pub+%26+Boutique+Hotel+Marylebone/data=!4m2!3m1!1s0x48761accaea17269:0x1dcbab94c57bc11a,,
KOL,,https://www.google.com/maps/place/KOL/data=!4m2!3m1!1s0x48761b050acef9bd:0xccd952188bdb5bdc,,
Ukiyo Handroll Bar,,https://www.google.com/maps/place/Ukiyo+Handroll+Bar/data=!4m2!3m1!1s0x487604ccfdf640b5:0xbe2187819f006402,,
Tacos Padre,,https://www.google.com/maps/place/Tacos+Padre/data=!4m2!3m1!1s0x487603d2e1cadaf9:0x20be58cf3001d622,,
Megan's on the High Street Restaurant (Kensington),,https://www.google.com/maps/place/Megan's+on+the+High+Street+Restaurant+(Kensington)/data=!4m2!3m1!1s0x48760fb89159ff71:0x1697858f37ec64c,,
Foxhills Country Club – Golf Club & Resort,,https://www.google.com/maps/place/Foxhills+Country+Club+%E2%80%93+Golf+Club+%26+Resort/data=!4m2!3m1!1s0x48767792862da549:0xd98cf33200ef3db1,,
Hausu,,https://www.google.com/maps/place/Hausu/data=!4m2!3m1!1s0x487603a1cbf6a283:0xf0f99b4b0bbf2bae,,
Brawn,,https://www.google.com/maps/place/Brawn/data=!4m2!3m1!1s0x48761cc7623842af:0x4bb9017c4ea386c4,,
Levan Restaurant Peckham,,https://www.google.com/maps/place/Levan+Restaurant+Peckham/data=!4m2!3m1!1s0x487603a611c0fe2d:0x33d5a85c3928cb6,,
Sophie's Soho,,https://www.google.com/maps/place/Sophie's+Soho/data=!4m2!3m1!1s0x487604d392da3bfd:0xaca261868610045b,,
Grato,,https://www.google.com/maps/place/Grato/data=!4m2!3m1!1s0x48760f41efd52113:0x69db9c3811665be2,,
The Duck and Rice,,https://www.google.com/maps/place/The+Duck+and+Rice/data=!4m2!3m1!1s0x487604d360292553:0xe5d1787f9487cc43,,
Donostia Restaurant,,https://www.google.com/maps/place/Donostia+Restaurant/data=!4m2!3m1!1s0x48761aca5818e9ef:0x94522f08363d2f6,,
Cloth,,https://www.google.com/maps/place/Cloth/data=!4m2!3m1!1s0x48761bc8112bb439:0xb3ea42de148b5c68,,
Clifton Nurseries,,https://www.google.com/maps/place/Clifton+Nurseries/data=!4m2!3m1!1s0x48761aa9011132e9:0xc98e3cb0290dbab9,,
Putney Pies,,https://www.google.com/maps/place/Putney+Pies/data=!4m2!3m1!1s0x48760f12de09afe5:0xdde9051e433eaac4,,
Maido Sushi,,https://www.google.com/maps/place/Maido+Sushi/data=!4m2!3m1!1s0x48761b7e87b59cb1:0x73098bb2c62d459a,,
Cafe Cecilia,,https://www.google.com/maps/place/Cafe+Cecilia/data=!4m2!3m1!1s0x48761de996317e09:0x8664a6364419dbf2,,
The Coral Room,,https://www.google.com/maps/place/The+Coral+Room/data=!4m2!3m1!1s0x48761b2d7e266f11:0xa4be390e9198b8a7,,
Café Kitsuné London,,https://www.google.com/maps/place/Caf%C3%A9+Kitsun%C3%A9+London/data=!4m2!3m1!1s0x48760539f57de50f:0x3543f0babf1e5926,,
Daphne's,,https://www.google.com/maps/place/Daphne's/data=!4m2!3m1!1s0x4876056a79b054e7:0xd27361c16b863323,,
The Queens,,https://www.google.com/maps/place/The+Queens/data=!4m2!3m1!1s0x48761ae94f458067:0x3b34a93849267095,,
The French House,,https://www.google.com/maps/place/The+French+House/data=!4m2!3m1!1s0x487604d2fbf64805:0x5b6a668d1c712399,,
Llewelyn's,,https://www.google.com/maps/place/Llewelyn's/data=!4m2!3m1!1s0x48760472e08d94df:0xca443a6284079dd8,,
Lemonia,,https://www.google.com/maps/place/Lemonia/data=!4m2!3m1!1s0x48761aeec9397edd:0x32fb76b833720cb4,,
Pizza East - Shoreditch,,https://www.google.com/maps/place/Pizza+East+-+Shoreditch/data=!4m2!3m1!1s0x48761cb0cf498cfb:0x4500c38e2cd948b7,,
SAVOY GRILL,,https://www.google.com/maps/place/SAVOY+GRILL/data=!4m2!3m1!1s0x487604c926ff263f:0x17967b823b5eb47e,,
The Toast Rack Bake House,,https://www.google.com/maps/place/The+Toast+Rack+Bake+House/data=!4m2!3m1!1s0x487605ed0f9a1d1f:0xd6117aec0111398c,,
Mountain Beak Street,,https://www.google.com/maps/place/Mountain+Beak+Street/data=!4m2!3m1!1s0x487605c1628f7119:0xdfeb1321491f8200,,
Maison François,,https://www.google.com/maps/place/Maison+Fran%C3%A7ois/data=!4m2!3m1!1s0x487604d65714a58f:0x9660b520db449d57,,
Horse & Groom,,https://www.google.com/maps/place/Horse+%26+Groom/data=!4m2!3m1!1s0x487605249faf5de7:0xcb33467e83c886ee,,
Half Cup,,https://www.google.com/maps/place/Half+Cup/data=!4m2!3m1!1s0x48761ba5445f82ef:0xb175bfb1d3995ffa,,
Half Cup,,https://www.google.com/maps/place/Half+Cup/data=!4m2!3m1!1s0x48761b3a3583b445:0x4e94e3bd81b8856e,,
Mari Deli & Dining,,https://www.google.com/maps/place/Mari+Deli+%26+Dining/data=!4m2!3m1!1s0x48760e48d8bea0fd:0xbbd68d7349368e51,,
Cafe OTO,,https://www.google.com/maps/place/Cafe+OTO/data=!4m2!3m1!1s0x48761c8d8cf69e4f:0xc8cae5601942a67b,,
Cinquecento,,https://www.google.com/maps/place/Cinquecento/data=!4m2!3m1!1s0x487605f2c2f43143:0x7e08f8f0787529c7,,
Ixchel,,https://www.google.com/maps/place/Ixchel/data=!4m2!3m1!1s0x4876052e0aaf3eb5:0xcfb3574d9be9ceec,,
The Harwood Arms,,https://www.google.com/maps/place/The+Harwood+Arms/data=!4m2!3m1!1s0x48760f85825db661:0x179020c361401bac,,
ZhangLiang Malatang,,https://www.google.com/maps/place/ZhangLiang+Malatang/data=!4m2!3m1!1s0x487605f8b6afa777:0xd98de00edac94bf8,,
"The Bell & Crown, Chiswick",,"https://www.google.com/maps/place/The+Bell+%26+Crown,+Chiswick/data=!4m2!3m1!1s0x48760e7647d6aa8b:0x6121253488cd5c4",,
The Hunter's Moon,Lo recomendo jay por su sunday roast,https://www.google.com/maps/place/The+Hunter's+Moon/data=!4m2!3m1!1s0x487605689503f609:0x6f3844367fb0a77b,,
Skehans,,https://www.google.com/maps/place/Skehans/data=!4m2!3m1!1s0x487603ac83c1a3d9:0xa04649589bdfd07d,,
LALÏ,,https://www.google.com/maps/place/LAL%C3%8F/data=!4m2!3m1!1s0x487605e02d25e1ef:0x65475ac1385231bf,,
The Quality Chop House,"Topjaw, se ve bueno para carnes y para ir con Ayeyo",https://www.google.com/maps/place/The+Quality+Chop+House/data=!4m2!3m1!1s0x48761b4f6872b949:0xab49a63dc3a37e23,,
Tregenna Castle Resort,,https://www.google.com/maps/place/Tregenna+Castle+Resort/data=!4m2!3m1!1s0x486add410fd831f9:0xd443d4b1c546da82,,
Well & Bucket,,https://www.google.com/maps/place/Well+%26+Bucket/data=!4m2!3m1!1s0x48761cb7f0da1355:0xb0f0da2641965c56,,
Well & Bucket,,https://www.google.com/maps/place/Well+%26+Bucket/data=!4m2!3m1!1s0x48761cb7f0da1355:0xb0f0da2641965c56,,
Pophams Home & Pantry,,https://www.google.com/maps/place/Pophams+Home+%26+Pantry/data=!4m2!3m1!1s0x48761b71451e7a91:0xf421a5915d112b13,,
Pophams,,https://www.google.com/maps/place/Pophams/data=!4m2!3m1!1s0x48761b606577a8e9:0x23af144d10218a9c,,
Dal Fiorentino Hoxton,,https://www.google.com/maps/place/Dal+Fiorentino+Hoxton/data=!4m2!3m1!1s0x48761ddeaef125d5:0x6edc22f98306485b,,
Tollingtons,,https://www.google.com/maps/place/Tollingtons/data=!4m2!3m1!1s0x48761b90bae37c2f:0x8619a8a900bf20ed,,
The Albion,,https://www.google.com/maps/place/The+Albion/data=!4m2!3m1!1s0x48761b6911b4c509:0xab9ed93d1f561344,,
Lita Marylebone,,https://www.google.com/maps/place/Lita+Marylebone/data=!4m2!3m1!1s0x48761b002c6228a7:0xb74471ec009e4619,,
BRAT Restaurant,,https://www.google.com/maps/place/BRAT+Restaurant/data=!4m2!3m1!1s0x48761cb0b66575ed:0xbc95fbb590ac2921,,
The Baring,,https://www.google.com/maps/place/The+Baring/data=!4m2!3m1!1s0x48761d33016922b3:0x60b93db165c75937,,
The Red Lion & Sun,,https://www.google.com/maps/place/The+Red+Lion+%26+Sun/data=!4m2!3m1!1s0x48761a4f2a8226db:0xbb683e113bd03d4d,,
The Parakeet Pub,,https://www.google.com/maps/place/The+Parakeet+Pub/data=!4m2!3m1!1s0x48761bbbf1ad979d:0xcb0e60e2783a037,,
CAFÉ MONDO,,https://www.google.com/maps/place/CAF%C3%89+MONDO/data=!4m2!3m1!1s0x487603291c6dc12f:0xbe0f0e61125c27db,,
The Bagel Guys,,https://www.google.com/maps/place/The+Bagel+Guys/data=!4m2!3m1!1s0x48761d4892690a03:0xa410550243bb4034,,
Norman's Cafe,,https://www.google.com/maps/place/Norman's+Cafe/data=!4m2!3m1!1s0x48761b1f9ae0359f:0xa774452c291a3a37,,
The Fox & Hounds,,https://www.google.com/maps/place/The+Fox+%26+Hounds/data=!4m2!3m1!1s0x4876051707dbdfb9:0xbc22e77072eeee4a,,
Little Duck The Picklery,,https://www.google.com/maps/place/Little+Duck+The+Picklery/data=!4m2!3m1!1s0x48761cf2a504f6ed:0x8352c18957549191,,
Nostos Coffee,,https://www.google.com/maps/place/Nostos+Coffee/data=!4m2!3m1!1s0x487605159d49efa1:0x9218e23ad25a8c97,,
Brockley's Rock,,https://www.google.com/maps/place/Brockley's+Rock/data=!4m2!3m1!1s0x48760245a1e334b3:0xb6f759af3ca36fb8,,
Rita's,,https://www.google.com/maps/place/Rita's/data=!4m2!3m1!1s0x48760571d64cd7a1:0x1022e66da080d3b0,,
The Ship,,https://www.google.com/maps/place/The+Ship/data=!4m2!3m1!1s0x48760f7d679e1593:0xca0b4567e3622266,,
Jolene Bakery & Restaurant,,https://www.google.com/maps/place/Jolene+Bakery+%26+Restaurant/data=!4m2!3m1!1s0x48761d1b4e662873:0x2b2748b5dcf20b57,,
Canteen | Notting Hill,,https://www.google.com/maps/place/Canteen+%7C+Notting+Hill/data=!4m2!3m1!1s0x487611090a0464d3:0xb2bfc47799e89ff,,
1910 Parsons Green,,https://www.google.com/maps/place/1910+Parsons+Green/data=!4m2!3m1!1s0x48760f3e3a1401e1:0x569fc4aeb4efb09,,
Trafalgar Tavern,,https://www.google.com/maps/place/Trafalgar+Tavern/data=!4m2!3m1!1s0x48760282e79d80b9:0x5430eeab9f7f1199,,
Hideaway Coffee House,,https://www.google.com/maps/place/Hideaway+Coffee+House/data=!4m2!3m1!1s0x4876057cc8805b41:0x60c897012e57e344,,
The Connaught Bar,,https://www.google.com/maps/place/The+Connaught+Bar/data=!4m2!3m1!1s0x4876052c2ca3aad1:0x31d2bd6d7898f9b2,,
St. John,,https://www.google.com/maps/place/St.+John/data=!4m2!3m1!1s0x48761b5161b93317:0x86773f8e76f37d7,,
St John Bread and Wine,,https://www.google.com/maps/place/St+John+Bread+and+Wine/data=!4m2!3m1!1s0x48761cb4248df3e7:0xe804dfce31c7745b,,
STRAKER'S,,https://www.google.com/maps/place/STRAKER'S/data=!4m2!3m1!1s0x48761133abe90753:0xb014d965de61ff0e,,
Black Bear Burger,,https://www.google.com/maps/place/Black+Bear+Burger/data=!4m2!3m1!1s0x487605d2742096c1:0x21f3aa3ba784beb7,,
The River Café,,https://www.google.com/maps/place/The+River+Caf%C3%A9/data=!4m2!3m1!1s0x48760fb010bf16c7:0x26a2eb12ed316c17,,
The Grenadier,,https://www.google.com/maps/place/The+Grenadier/data=!4m2!3m1!1s0x4876053b1b1d15bd:0xbd75c6e91cfcc68c,,
Trullo,,https://www.google.com/maps/place/Trullo/data=!4m2!3m1!1s0x48761b64b5b2568d:0xf3e1468e90952e2a,,
Leo's Restaurant & Bar,,https://www.google.com/maps/place/Leo's+Restaurant+%26+Bar/data=!4m2!3m1!1s0x48761dcf7511a801:0x2b08acb0cb2bc9e8,,
